
Predictions were generated on 20-Feb-2023 at 11:13:34 using OpenFAST, compiled as a 64-bit application using double precision at commit v3.0.0-461-g2f1e4f71-dirty
 linked with  NWTC Subroutine Library; ElastoDyn; SubDyn

Description from the FAST input file: FAST Certification Test #19: NREL 5.0 MW Baseline Wind Turbine with OC3 Monopile RF Configuration, for use in offshore analysis

Time	TwHt1TPxi	TwHt1TPyi	TTDspTwst	PtfmSurge	PtfmSway	PtfmRoll	PtfmPitch
(s)	(m)	(m)	(deg)	(m)	(m)	(deg)	(deg)
   10.4000	 7.763E-07	-3.963E-12	 0.000E+00	-5.959E-06	-8.829E-13	 2.402E-11	 7.782E-06
   10.4500	 8.750E-07	-2.468E-13	 0.000E+00	-8.907E-06	 3.218E-13	 5.698E-11	 8.972E-06
   10.5000	 9.256E-07	-2.907E-12	 0.000E+00	-1.264E-05	 5.435E-12	-3.503E-11	 9.970E-06
   10.5500	 9.322E-07	-4.276E-12	 0.000E+00	-1.718E-05	 1.286E-11	-3.777E-11	 1.056E-05
   10.6000	 8.403E-07	-6.979E-12	 0.000E+00	-2.248E-05	 2.562E-11	-4.007E-11	 1.065E-05
   10.6500	 5.369E-07	-8.538E-12	 0.000E+00	-2.834E-05	 3.230E-11	-7.051E-11	 1.026E-05
   10.7000	-1.044E-07	-7.606E-12	 0.000E+00	-3.451E-05	 2.975E-11	-1.632E-10	 9.519E-06
   10.7500	-1.173E-06	 6.732E-12	 0.000E+00	-4.079E-05	 1.679E-11	 8.511E-11	 8.972E-06
   10.8000	-2.671E-06	-6.189E-14	 0.000E+00	-4.702E-05	 1.273E-11	-2.352E-10	 8.385E-06
   10.8500	-4.603E-06	 2.119E-11	 0.000E+00	-5.312E-05	-8.460E-12	 3.235E-10	 8.327E-06
   10.9000	-6.986E-06	 8.487E-12	 0.000E+00	-5.902E-05	-4.195E-11	-1.531E-10	 9.264E-06
   10.9500	-9.846E-06	 1.368E-11	 0.000E+00	-6.485E-05	-5.720E-11	 1.772E-10	 1.210E-05
   11.0000	-1.316E-05	-9.949E-12	 0.000E+00	-7.094E-05	-5.709E-11	-2.333E-10	 1.661E-05
   11.0500	-1.690E-05	 1.925E-12	 0.000E+00	-7.780E-05	-5.338E-11	 4.731E-10	 2.255E-05
   11.1000	-2.109E-05	-1.239E-11	 0.000E+00	-8.600E-05	-3.303E-11	 2.960E-10	 2.871E-05
   11.1500	-2.583E-05	-1.686E-11	 0.000E+00	-9.594E-05	-2.961E-11	 9.629E-11	 3.399E-05
   11.2000	-3.129E-05	-2.494E-11	 0.000E+00	-1.079E-04	-2.365E-11	-4.959E-10	 3.773E-05
   11.2500	-3.760E-05	 7.518E-12	 0.000E+00	-1.220E-04	 3.705E-12	 3.135E-10	 4.032E-05
   11.3000	-4.477E-05	-8.579E-13	 0.000E+00	-1.384E-04	-2.237E-11	-3.834E-10	 4.243E-05
   11.3500	-5.270E-05	 6.448E-12	 0.000E+00	-1.573E-04	 3.853E-11	 1.540E-10	 4.431E-05
   11.4000	-6.134E-05	-5.101E-12	 0.000E+00	-1.787E-04	 6.814E-11	 2.652E-10	 4.621E-05
   11.4500	-7.078E-05	-4.239E-11	 0.000E+00	-2.026E-04	 1.126E-10	-4.587E-10	 4.654E-05
   11.5000	-8.144E-05	-2.741E-11	 0.000E+00	-2.284E-04	 1.249E-10	-3.414E-11	 4.604E-05
   11.5500	-9.375E-05	-4.212E-11	 0.000E+00	-2.553E-04	 1.711E-10	-6.819E-10	 4.366E-05
   11.6000	-1.080E-04	 1.425E-11	 0.000E+00	-2.826E-04	 1.067E-10	 5.290E-11	 3.981E-05
   11.6500	-1.245E-04	 6.356E-11	 0.000E+00	-3.094E-04	 3.047E-11	 4.994E-10	 3.577E-05
   11.7000	-1.429E-04	 4.339E-11	 0.000E+00	-3.355E-04	-7.548E-11	-7.761E-10	 3.337E-05
   11.7500	-1.632E-04	 4.953E-11	 0.000E+00	-3.609E-04	-1.054E-10	-5.917E-11	 3.337E-05
   11.8000	-1.851E-04	 4.950E-11	 0.000E+00	-3.856E-04	-1.129E-10	 1.158E-09	 3.746E-05
   11.8500	-2.087E-04	-6.953E-12	 0.000E+00	-4.104E-04	-1.000E-10	 7.089E-10	 4.487E-05
   11.9000	-2.341E-04	-6.929E-11	 0.000E+00	-4.356E-04	-1.406E-10	-8.682E-10	 5.336E-05
   11.9500	-2.618E-04	 7.483E-12	 0.000E+00	-4.619E-04	-8.674E-11	 1.514E-09	 6.182E-05
   12.0000	-2.918E-04	-2.467E-11	 0.000E+00	-4.899E-04	-5.893E-11	-2.684E-10	 6.749E-05
   12.0500	-3.242E-04	 7.972E-11	 0.000E+00	-5.203E-04	-9.992E-11	 1.558E-09	 6.968E-05
   12.1000	-3.587E-04	 3.470E-11	 0.000E+00	-5.530E-04	-1.209E-10	-9.876E-10	 6.824E-05
   12.1500	-3.951E-04	 8.057E-11	 0.000E+00	-5.884E-04	 2.954E-11	 1.280E-09	 6.543E-05
   12.2000	-4.330E-04	-5.710E-11	 0.000E+00	-6.261E-04	 1.496E-10	-1.703E-09	 5.816E-05
   12.2500	-4.728E-04	-2.823E-11	 0.000E+00	-6.652E-04	 2.309E-10	-3.236E-11	 4.699E-05
   12.3000	-5.147E-04	-3.092E-11	 0.000E+00	-7.041E-04	 3.697E-10	 4.759E-10	 3.354E-05
   12.3500	-5.591E-04	-4.584E-11	 0.000E+00	-7.410E-04	 3.060E-10	-1.202E-09	 1.892E-05
   12.4000	-6.061E-04	 5.660E-11	 0.000E+00	-7.746E-04	 1.791E-10	-5.117E-11	 4.621E-06
   12.4500	-6.552E-04	 1.122E-10	 0.000E+00	-8.042E-04	 2.808E-12	 1.859E-11	-4.774E-06
   12.5000	-7.056E-04	 1.383E-10	 0.000E+00	-8.300E-04	-1.095E-10	 1.059E-09	-7.980E-06
   12.5500	-7.567E-04	 8.049E-11	 0.000E+00	-8.529E-04	-2.212E-10	 6.194E-10	-4.621E-06
   12.6000	-8.081E-04	-1.511E-11	 0.000E+00	-8.741E-04	-1.748E-10	 4.212E-10	 2.525E-06
   12.6500	-8.600E-04	-6.555E-11	 0.000E+00	-8.946E-04	-1.046E-10	 1.120E-09	 1.013E-05
   12.7000	-9.127E-04	-1.513E-11	 0.000E+00	-9.152E-04	-2.766E-10	 2.001E-09	 1.845E-05
   12.7500	-9.662E-04	-5.940E-11	 0.000E+00	-9.372E-04	-2.570E-10	-5.892E-10	 2.400E-05
   12.8000	-1.020E-03	 2.708E-11	 0.000E+00	-9.621E-04	-3.539E-10	-3.294E-11	 2.792E-05
   12.8500	-1.072E-03	 6.103E-11	 0.000E+00	-9.918E-04	-4.417E-10	-7.046E-10	 3.177E-05
   12.9000	-1.123E-03	 4.382E-11	 0.000E+00	-1.028E-03	-1.637E-10	 7.321E-10	 3.624E-05
   12.9500	-1.171E-03	-1.117E-10	 0.000E+00	-1.071E-03	 1.420E-10	-1.035E-09	 3.755E-05
   13.0000	-1.217E-03	-1.362E-10	 0.000E+00	-1.122E-03	 2.775E-10	-4.310E-10	 3.528E-05
   13.0500	-1.262E-03	-1.715E-10	 0.000E+00	-1.178E-03	 5.415E-10	-7.526E-10	 2.983E-05
   13.1000	-1.307E-03	-8.425E-11	 0.000E+00	-1.238E-03	 7.126E-10	 1.256E-09	 2.031E-05
   13.1500	-1.351E-03	-1.203E-10	 0.000E+00	-1.300E-03	 5.489E-10	-3.709E-09	-2.488E-07
   13.2000	-1.396E-03	 6.278E-11	 0.000E+00	-1.362E-03	 4.718E-10	-1.368E-09	-2.988E-05
   13.2500	-1.440E-03	 1.522E-10	 0.000E+00	-1.420E-03	 3.587E-10	-9.472E-11	-6.012E-05
   13.3000	-1.485E-03	 1.709E-10	 0.000E+00	-1.471E-03	 9.005E-12	-9.893E-11	-8.293E-05
   13.3500	-1.530E-03	-4.933E-11	 0.000E+00	-1.514E-03	 1.328E-10	-3.413E-09	-1.029E-04
   13.4000	-1.574E-03	 1.196E-10	 0.000E+00	-1.545E-03	-1.200E-10	 4.053E-09	-1.134E-04
   13.4500	-1.618E-03	-3.852E-11	 0.000E+00	-1.566E-03	-4.256E-10	-7.245E-10	-1.160E-04
   13.5000	-1.663E-03	-1.443E-11	 0.000E+00	-1.575E-03	-4.896E-10	 2.343E-10	-1.108E-04
   13.5500	-1.708E-03	 1.434E-10	 0.000E+00	-1.574E-03	-7.716E-10	 2.986E-09	-9.742E-05
   13.6000	-1.752E-03	 1.728E-10	 0.000E+00	-1.567E-03	-9.368E-10	 1.897E-09	-7.909E-05
   13.6500	-1.794E-03	 1.019E-10	 0.000E+00	-1.556E-03	-8.376E-10	 5.698E-11	-6.147E-05
   13.7000	-1.834E-03	 9.301E-11	 0.000E+00	-1.545E-03	-5.683E-10	 1.916E-09	-4.826E-05
   13.7500	-1.870E-03	-2.724E-11	 0.000E+00	-1.536E-03	-5.123E-10	-8.030E-10	-3.850E-05
   13.8000	-1.904E-03	-2.128E-10	 0.000E+00	-1.531E-03	-1.648E-11	-3.889E-09	-3.432E-05
   13.8500	-1.933E-03	-2.804E-11	 0.000E+00	-1.531E-03	-1.386E-11	 1.671E-09	-2.264E-05
   13.9000	-1.958E-03	-2.106E-10	 0.000E+00	-1.539E-03	 3.673E-10	-2.864E-09	-8.411E-06
   13.9500	-1.976E-03	-1.783E-10	 0.000E+00	-1.558E-03	 6.779E-10	-5.418E-10	 6.736E-06
   14.0000	-1.987E-03	-1.840E-10	 0.000E+00	-1.591E-03	 8.856E-10	-4.697E-10	 1.728E-05
   14.0500	-1.993E-03	-1.701E-10	 0.000E+00	-1.636E-03	 1.101E-09	 1.839E-10	 2.037E-05
   14.1000	-1.996E-03	-2.287E-10	 0.000E+00	-1.690E-03	 1.109E-09	-3.142E-09	 1.256E-05
   14.1500	-1.997E-03	-5.889E-11	 0.000E+00	-1.750E-03	 8.865E-10	-8.599E-10	-4.271E-06
   14.2000	-1.996E-03	 4.006E-11	 0.000E+00	-1.814E-03	 4.479E-10	-1.010E-09	-2.308E-05
   14.2500	-1.993E-03	 4.649E-11	 0.000E+00	-1.879E-03	 1.890E-10	-9.018E-10	-4.069E-05
   14.3000	-1.988E-03	 7.366E-11	 0.000E+00	-1.944E-03	-1.417E-10	 1.480E-09	-5.176E-05
   14.3500	-1.980E-03	-2.962E-11	 0.000E+00	-2.006E-03	-4.158E-10	 5.157E-10	-5.434E-05
   14.4000	-1.972E-03	-2.054E-10	 0.000E+00	-2.062E-03	-3.310E-10	-2.125E-09	-5.371E-05
   14.4500	-1.966E-03	-1.132E-11	 0.000E+00	-2.110E-03	-6.773E-10	 1.560E-09	-4.631E-05
   14.5000	-1.964E-03	 1.043E-10	 0.000E+00	-2.148E-03	-7.838E-10	 1.375E-09	-3.658E-05
   14.5500	-1.966E-03	 2.257E-10	 0.000E+00	-2.176E-03	-1.161E-09	-4.940E-10	-2.398E-05
   14.6000	-1.971E-03	 3.753E-10	 0.000E+00	-2.196E-03	-1.183E-09	 1.786E-09	-9.064E-06
   14.6500	-1.978E-03	 2.578E-10	 0.000E+00	-2.212E-03	-1.033E-09	 1.732E-10	 1.118E-05
   14.7000	-1.986E-03	 1.503E-10	 0.000E+00	-2.225E-03	-5.554E-10	 2.977E-09	 3.749E-05
   14.7500	-1.996E-03	-1.459E-10	 0.000E+00	-2.239E-03	-3.139E-11	 1.924E-10	 6.621E-05
   14.8000	-2.008E-03	-2.141E-10	 0.000E+00	-2.256E-03	 4.381E-10	 1.364E-09	 9.445E-05
   14.8500	-2.023E-03	-3.428E-10	 0.000E+00	-2.276E-03	 6.994E-10	-4.305E-09	 1.142E-04
   14.9000	-2.043E-03	 3.378E-11	 0.000E+00	-2.301E-03	 6.964E-10	 1.798E-09	 1.288E-04
   14.9500	-2.066E-03	-5.135E-12	 0.000E+00	-2.333E-03	 8.387E-10	-3.758E-09	 1.332E-04
   15.0000	-2.091E-03	 1.712E-10	 0.000E+00	-2.373E-03	 9.455E-10	 5.469E-10	 1.257E-04
   15.0500	-2.117E-03	 8.219E-11	 0.000E+00	-2.420E-03	 8.485E-10	-1.355E-09	 1.065E-04
   15.1000	-2.147E-03	-1.321E-10	 0.000E+00	-2.471E-03	 1.069E-09	-3.262E-09	 7.615E-05
   15.1500	-2.180E-03	-1.344E-10	 0.000E+00	-2.519E-03	 8.692E-10	-5.470E-10	 4.281E-05
   15.2000	-2.219E-03	-1.087E-10	 0.000E+00	-2.562E-03	 5.529E-10	 1.078E-10	 9.601E-06
   15.2500	-2.262E-03	-2.265E-11	 0.000E+00	-2.595E-03	-1.547E-12	-6.213E-10	-1.857E-05
   15.3000	-2.309E-03	 1.107E-10	 0.000E+00	-2.618E-03	-5.127E-10	-6.645E-10	-4.078E-05
   15.3500	-2.359E-03	 3.355E-10	 0.000E+00	-2.630E-03	-1.051E-09	 2.965E-09	-5.035E-05
   15.4000	-2.412E-03	 3.005E-10	 0.000E+00	-2.631E-03	-1.229E-09	 2.429E-09	-4.679E-05
   15.4500	-2.466E-03	 9.801E-11	 0.000E+00	-2.623E-03	-1.370E-09	-1.581E-09	-3.316E-05
   15.5000	-2.522E-03	 1.385E-10	 0.000E+00	-2.609E-03	-1.303E-09	 3.098E-09	-1.065E-05
   15.5500	-2.581E-03	 6.541E-12	 0.000E+00	-2.592E-03	-8.674E-10	 3.545E-09	 1.460E-05
   15.6000	-2.639E-03	-6.945E-11	 0.000E+00	-2.576E-03	-6.008E-10	 2.455E-09	 3.264E-05
   15.6500	-2.697E-03	-4.293E-11	 0.000E+00	-2.565E-03	-4.947E-10	 4.461E-10	 3.997E-05
   15.7000	-2.754E-03	-3.188E-11	 0.000E+00	-2.562E-03	 2.803E-11	-7.480E-10	 3.889E-05
   15.7500	-2.809E-03	 1.307E-10	 0.000E+00	-2.567E-03	 6.273E-10	 4.599E-09	 3.347E-05
   15.8000	-2.860E-03	-9.823E-11	 0.000E+00	-2.582E-03	 7.626E-10	-3.972E-09	 1.925E-05
   15.8500	-2.907E-03	 3.731E-11	 0.000E+00	-2.605E-03	 1.383E-09	 2.957E-09	-1.031E-06
   15.9000	-2.950E-03	-2.193E-10	 0.000E+00	-2.635E-03	 1.492E-09	-3.405E-09	-2.478E-05
   15.9500	-2.989E-03	-1.660E-10	 0.000E+00	-2.668E-03	 1.566E-09	-8.477E-10	-5.355E-05
   16.0000	-3.026E-03	-1.833E-10	 0.000E+00	-2.703E-03	 1.291E-09	-2.649E-09	-8.339E-05
   16.0500	-3.060E-03	 3.667E-11	 0.000E+00	-2.734E-03	 8.174E-10	 1.786E-09	-1.067E-04
   16.1000	-3.090E-03	 4.417E-11	 0.000E+00	-2.762E-03	 2.630E-10	 9.249E-11	-1.206E-04
   16.1500	-3.116E-03	 1.028E-10	 0.000E+00	-2.786E-03	-5.132E-10	 1.837E-10	-1.202E-04
   16.2000	-3.137E-03	-1.091E-11	 0.000E+00	-2.807E-03	-6.919E-10	-3.956E-10	-1.113E-04
   16.2500	-3.154E-03	-4.007E-11	 0.000E+00	-2.825E-03	-1.173E-09	 2.612E-10	-9.387E-05
   16.3000	-3.167E-03	-6.869E-11	 0.000E+00	-2.842E-03	-1.108E-09	 1.926E-09	-7.701E-05
   16.3500	-3.178E-03	-1.103E-10	 0.000E+00	-2.858E-03	-1.461E-09	-1.498E-09	-6.061E-05
   16.4000	-3.188E-03	 4.929E-11	 0.000E+00	-2.874E-03	-1.315E-09	 1.293E-09	-4.673E-05
   16.4500	-3.194E-03	 1.555E-10	 0.000E+00	-2.892E-03	-1.252E-09	 2.198E-09	-2.958E-05
   16.5000	-3.197E-03	 1.227E-10	 0.000E+00	-2.916E-03	-8.723E-10	 1.024E-09	-1.315E-05
   16.5500	-3.194E-03	 1.810E-11	 0.000E+00	-2.948E-03	-1.070E-10	 1.206E-09	-9.517E-07
   16.6000	-3.187E-03	-1.145E-10	 0.000E+00	-2.986E-03	 6.315E-10	 6.019E-10	 3.087E-06
   16.6500	-3.179E-03	-1.741E-10	 0.000E+00	-3.029E-03	 1.245E-09	 4.213E-12	-4.104E-06
   16.7000	-3.171E-03	-1.450E-10	 0.000E+00	-3.072E-03	 1.539E-09	-1.540E-09	-2.007E-05
   16.7500	-3.164E-03	 6.619E-11	 0.000E+00	-3.113E-03	 1.585E-09	 8.186E-10	-4.050E-05
   16.8000	-3.158E-03	 7.993E-11	 0.000E+00	-3.148E-03	 1.214E-09	-3.723E-09	-6.266E-05
   16.8500	-3.151E-03	 2.311E-10	 0.000E+00	-3.177E-03	 8.557E-10	-3.879E-10	-7.848E-05
   16.9000	-3.143E-03	 1.167E-10	 0.000E+00	-3.199E-03	 5.292E-10	-7.637E-10	-8.026E-05
   16.9500	-3.134E-03	-8.099E-11	 0.000E+00	-3.213E-03	 3.396E-10	-7.166E-10	-6.894E-05
   17.0000	-3.126E-03	-1.558E-10	 0.000E+00	-3.219E-03	-1.060E-10	 8.706E-10	-4.650E-05
   17.0500	-3.120E-03	-2.185E-10	 0.000E+00	-3.219E-03	-6.134E-10	-1.158E-09	-1.862E-05
   17.1000	-3.117E-03	-1.846E-11	 0.000E+00	-3.213E-03	-1.015E-09	 2.286E-09	 1.143E-05
   17.1500	-3.116E-03	 8.830E-11	 0.000E+00	-3.206E-03	-1.654E-09	-5.266E-10	 3.936E-05
   17.2000	-3.116E-03	 2.957E-10	 0.000E+00	-3.202E-03	-1.783E-09	 2.910E-09	 6.421E-05
   17.2500	-3.116E-03	 2.101E-10	 0.000E+00	-3.204E-03	-1.470E-09	 2.349E-09	 8.490E-05
   17.3000	-3.116E-03	 4.529E-11	 0.000E+00	-3.215E-03	-9.406E-10	 1.839E-09	 9.701E-05
   17.3500	-3.115E-03	-1.230E-10	 0.000E+00	-3.235E-03	-1.913E-10	 1.532E-09	 9.924E-05
   17.4000	-3.116E-03	-2.649E-10	 0.000E+00	-3.261E-03	 5.196E-10	-7.900E-10	 8.948E-05
   17.4500	-3.121E-03	-1.188E-10	 0.000E+00	-3.291E-03	 9.293E-10	 6.292E-10	 7.077E-05
   17.5000	-3.128E-03	-7.018E-11	 0.000E+00	-3.321E-03	 1.127E-09	-3.911E-09	 4.383E-05
   17.5500	-3.138E-03	 1.504E-10	 0.000E+00	-3.351E-03	 1.484E-09	-7.668E-10	 1.009E-05
   17.6000	-3.149E-03	 2.428E-10	 0.000E+00	-3.376E-03	 1.236E-09	-1.243E-09	-2.175E-05
   17.6500	-3.162E-03	 1.426E-10	 0.000E+00	-3.393E-03	 1.139E-09	-2.890E-09	-4.737E-05
   17.7000	-3.178E-03	 2.781E-11	 0.000E+00	-3.399E-03	 1.017E-09	-1.242E-09	-5.819E-05
   17.7500	-3.196E-03	-5.082E-11	 0.000E+00	-3.395E-03	 5.140E-10	 4.875E-10	-5.151E-05
   17.8000	-3.217E-03	-1.792E-10	 0.000E+00	-3.381E-03	-9.055E-11	-1.423E-09	-3.065E-05
   17.8500	-3.239E-03	-1.177E-10	 0.000E+00	-3.361E-03	-5.817E-10	 1.143E-09	-1.048E-06
   17.9000	-3.263E-03	-1.299E-10	 0.000E+00	-3.340E-03	-1.220E-09	-2.057E-09	 2.892E-05
   17.9500	-3.287E-03	 1.189E-10	 0.000E+00	-3.321E-03	-1.324E-09	 4.123E-09	 5.273E-05
   18.0000	-3.312E-03	 1.227E-10	 0.000E+00	-3.307E-03	-1.546E-09	 1.802E-09	 6.828E-05
   18.0500	-3.338E-03	 1.506E-10	 0.000E+00	-3.300E-03	-1.585E-09	 9.878E-10	 7.526E-05
   18.1000	-3.363E-03	 1.234E-10	 0.000E+00	-3.301E-03	-1.200E-09	 2.002E-09	 7.825E-05
   18.1500	-3.387E-03	-1.315E-11	 0.000E+00	-3.312E-03	-4.547E-10	 2.432E-09	 7.628E-05
   18.2000	-3.408E-03	-1.883E-10	 0.000E+00	-3.335E-03	 1.748E-10	-6.830E-12	 6.393E-05
   18.2500	-3.428E-03	-1.358E-10	 0.000E+00	-3.366E-03	 9.142E-10	 2.738E-09	 4.239E-05
   18.3000	-3.446E-03	-2.173E-10	 0.000E+00	-3.402E-03	 1.274E-09	-2.902E-09	 1.596E-05
   18.3500	-3.465E-03	-1.116E-10	 0.000E+00	-3.439E-03	 1.654E-09	-3.858E-09	-1.701E-05
   18.4000	-3.485E-03	 1.763E-10	 0.000E+00	-3.472E-03	 1.460E-09	-7.784E-10	-4.878E-05
   18.4500	-3.506E-03	 2.626E-10	 0.000E+00	-3.498E-03	 1.443E-09	 4.596E-10	-7.913E-05
   18.5000	-3.526E-03	 1.065E-10	 0.000E+00	-3.516E-03	 1.178E-09	-2.644E-09	-1.090E-04
   18.5500	-3.546E-03	 1.171E-10	 0.000E+00	-3.522E-03	 7.398E-10	 1.036E-09	-1.344E-04
   18.6000	-3.566E-03	-4.183E-11	 0.000E+00	-3.514E-03	 3.952E-10	 7.888E-10	-1.503E-04
   18.6500	-3.587E-03	-7.845E-11	 0.000E+00	-3.490E-03	-3.724E-10	 5.982E-10	-1.522E-04
   18.7000	-3.609E-03	 6.413E-11	 0.000E+00	-3.452E-03	-1.039E-09	 3.600E-09	-1.402E-04
   18.7500	-3.629E-03	 1.184E-10	 0.000E+00	-3.404E-03	-1.833E-09	 1.537E-09	-1.121E-04
   18.8000	-3.646E-03	 1.562E-10	 0.000E+00	-3.352E-03	-2.098E-09	 1.394E-09	-7.376E-05
   18.8500	-3.659E-03	 1.801E-10	 0.000E+00	-3.302E-03	-2.187E-09	 2.832E-09	-2.687E-05
   18.9000	-3.666E-03	 3.658E-11	 0.000E+00	-3.261E-03	-1.660E-09	 2.690E-09	 1.932E-05
   18.9500	-3.668E-03	-1.643E-10	 0.000E+00	-3.233E-03	-9.609E-10	 9.755E-10	 5.541E-05
   19.0000	-3.666E-03	-1.914E-10	 0.000E+00	-3.222E-03	-2.618E-10	 1.769E-09	 7.430E-05
   19.0500	-3.660E-03	-3.101E-10	 0.000E+00	-3.227E-03	 6.601E-10	-2.167E-09	 6.862E-05
   19.1000	-3.650E-03	-1.664E-10	 0.000E+00	-3.248E-03	 1.263E-09	-1.440E-09	 3.923E-05
   19.1500	-3.636E-03	-2.986E-11	 0.000E+00	-3.280E-03	 1.764E-09	-1.752E-09	-1.111E-05
   19.2000	-3.618E-03	 2.121E-11	 0.000E+00	-3.317E-03	 2.057E-09	-3.503E-09	-7.078E-05
   19.2500	-3.597E-03	 9.690E-11	 0.000E+00	-3.352E-03	 2.160E-09	-1.625E-09	-1.278E-04
   19.3000	-3.572E-03	 6.263E-11	 0.000E+00	-3.378E-03	 1.942E-09	-1.284E-09	-1.709E-04
   19.3500	-3.545E-03	-6.292E-11	 0.000E+00	-3.391E-03	 1.552E-09	-2.325E-09	-1.954E-04
   19.4000	-3.516E-03	-7.376E-11	 0.000E+00	-3.386E-03	 8.292E-10	-9.458E-10	-1.983E-04
   19.4500	-3.486E-03	 8.562E-11	 0.000E+00	-3.365E-03	-2.497E-10	 3.154E-09	-1.735E-04
   19.5000	-3.456E-03	 1.433E-11	 0.000E+00	-3.331E-03	-1.395E-09	-1.065E-09	-1.208E-04
   19.5500	-3.424E-03	 7.019E-11	 0.000E+00	-3.290E-03	-2.028E-09	 1.663E-09	-5.031E-05
   19.6000	-3.390E-03	 3.531E-11	 0.000E+00	-3.251E-03	-2.587E-09	 1.341E-09	 2.590E-05
   19.6500	-3.353E-03	 2.767E-11	 0.000E+00	-3.221E-03	-2.616E-09	 3.212E-09	 9.821E-05
   19.7000	-3.314E-03	-1.489E-10	 0.000E+00	-3.207E-03	-2.120E-09	 9.610E-10	 1.553E-04
   19.7500	-3.275E-03	-9.045E-11	 0.000E+00	-3.212E-03	-1.326E-09	 4.495E-09	 1.875E-04
   19.8000	-3.236E-03	-2.267E-10	 0.000E+00	-3.236E-03	-5.449E-10	-1.882E-09	 1.846E-04
   19.8500	-3.198E-03	 4.638E-11	 0.000E+00	-3.277E-03	 3.092E-10	 2.440E-09	 1.535E-04
   19.9000	-3.161E-03	-2.245E-11	 0.000E+00	-3.330E-03	 1.119E-09	-4.017E-09	 1.027E-04
   19.9500	-3.126E-03	 4.268E-11	 0.000E+00	-3.387E-03	 1.996E-09	-3.671E-09	 4.032E-05
   20.0000	-3.093E-03	 2.154E-10	 0.000E+00	-3.440E-03	 2.259E-09	 1.609E-10	-1.307E-05
   20.0500	-3.062E-03	-7.210E-12	 0.000E+00	-3.485E-03	 2.391E-09	-5.300E-09	-4.755E-05
   20.1000	-3.035E-03	 2.628E-11	 0.000E+00	-3.515E-03	 2.368E-09	-1.626E-10	-5.416E-05
   20.1500	-3.013E-03	-1.093E-10	 0.000E+00	-3.530E-03	 1.695E-09	-2.505E-09	-3.496E-05
   20.2000	-2.996E-03	 1.311E-11	 0.000E+00	-3.531E-03	 8.475E-10	 2.039E-09	 6.597E-06
   20.2500	-2.986E-03	-4.200E-11	 0.000E+00	-3.521E-03	-2.869E-10	-9.052E-10	 6.411E-05
   20.3000	-2.981E-03	 9.091E-11	 0.000E+00	-3.508E-03	-1.135E-09	 3.002E-09	 1.272E-04
   20.3500	-2.983E-03	 1.618E-10	 0.000E+00	-3.498E-03	-1.937E-09	 5.012E-09	 1.875E-04
   20.4000	-2.990E-03	-2.905E-11	 0.000E+00	-3.497E-03	-2.397E-09	-4.847E-10	 2.315E-04
   20.4500	-3.003E-03	 1.842E-10	 0.000E+00	-3.509E-03	-2.332E-09	 8.262E-09	 2.614E-04
   20.5000	-3.021E-03	-1.210E-12	 0.000E+00	-3.536E-03	-2.053E-09	 3.935E-09	 2.760E-04
   20.5500	-3.043E-03	-1.238E-10	 0.000E+00	-3.581E-03	-1.429E-09	 3.305E-10	 2.707E-04
   20.6000	-3.071E-03	-3.859E-11	 0.000E+00	-3.641E-03	-5.919E-10	 1.618E-09	 2.479E-04
   20.6500	-3.103E-03	-2.120E-11	 0.000E+00	-3.712E-03	 2.089E-10	-1.226E-09	 2.133E-04
   20.7000	-3.142E-03	 3.918E-11	 0.000E+00	-3.790E-03	 1.176E-09	-1.874E-09	 1.705E-04
   20.7500	-3.188E-03	 2.847E-10	 0.000E+00	-3.870E-03	 1.660E-09	 2.776E-09	 1.317E-04
   20.8000	-3.241E-03	-1.024E-10	 0.000E+00	-3.945E-03	 2.163E-09	-9.816E-09	 8.913E-05
   20.8500	-3.301E-03	 2.193E-10	 0.000E+00	-4.013E-03	 2.134E-09	 3.963E-10	 5.837E-05
   20.9000	-3.369E-03	-1.198E-10	 0.000E+00	-4.069E-03	 2.190E-09	-6.676E-09	 3.407E-05
   20.9500	-3.445E-03	 4.776E-11	 0.000E+00	-4.111E-03	 1.657E-09	 8.298E-10	 2.054E-05
   21.0000	-3.528E-03	-1.819E-10	 0.000E+00	-4.139E-03	 9.215E-10	-5.945E-09	 8.587E-06
   21.0500	-3.620E-03	 8.379E-11	 0.000E+00	-4.153E-03	-4.901E-12	 1.373E-09	 4.437E-06
   21.1000	-3.718E-03	 1.792E-10	 0.000E+00	-4.153E-03	-8.078E-10	 3.651E-09	 7.442E-06
   21.1500	-3.822E-03	 2.637E-10	 0.000E+00	-4.145E-03	-2.050E-09	 3.168E-09	 2.256E-05
   21.2000	-3.929E-03	 1.590E-10	 0.000E+00	-4.132E-03	-2.109E-09	 3.297E-09	 3.659E-05
   21.2500	-4.037E-03	 7.534E-11	 0.000E+00	-4.120E-03	-2.685E-09	 1.094E-09	 5.181E-05
   21.3000	-4.145E-03	-2.952E-11	 0.000E+00	-4.113E-03	-2.167E-09	 1.336E-09	 5.952E-05
   21.3500	-4.253E-03	-3.337E-11	 0.000E+00	-4.112E-03	-1.768E-09	 2.680E-09	 6.630E-05
   21.4000	-4.359E-03	-9.010E-11	 0.000E+00	-4.122E-03	-9.336E-10	 1.222E-09	 6.206E-05
