
Predictions were generated on 06-May-2022 at 10:19:15 using OpenFAST, compiled as a 64-bit application using double precision at commit v3.0.0-461-g2f1e4f71-dirty
 linked with  NWTC Subroutine Library; ElastoDyn; SubDyn

Description from the FAST input file: FAST Certification Test #19: NREL 5.0 MW Baseline Wind Turbine with OC3 Monopile RF Configuration, for use in offshore analysis

Time	TwHt1TPxi	TwHt1TPyi	TTDspTwst	PtfmSurge	PtfmSway	PtfmRoll	PtfmPitch
(s)	(m)	(m)	(deg)	(m)	(m)	(deg)	(deg)
    9.9500	 8.127E-02	-2.682E-09	 0.000E+00	 1.009E-01	 1.717E-07	-2.003E-07	-8.228E-04
   10.0000	 7.701E-02	 2.075E-09	 0.000E+00	 1.001E-01	 9.265E-08	-1.134E-07	-2.040E-03
   10.0500	 7.301E-02	 6.406E-09	 0.000E+00	 9.898E-02	 1.441E-09	-1.059E-08	-3.596E-03
   10.1000	 6.930E-02	 9.671E-09	 0.000E+00	 9.763E-02	-8.970E-08	 9.291E-08	-5.386E-03
   10.1500	 6.588E-02	 1.154E-08	 0.000E+00	 9.619E-02	-1.687E-07	 1.833E-07	-7.263E-03
   10.2000	 6.278E-02	 1.196E-08	 0.000E+00	 9.480E-02	-2.253E-07	 2.502E-07	-9.062E-03
   10.2500	 6.001E-02	 1.089E-08	 0.000E+00	 9.360E-02	-2.518E-07	 2.834E-07	-1.062E-02
   10.3000	 5.759E-02	 8.503E-09	 0.000E+00	 9.272E-02	-2.448E-07	 2.776E-07	-1.181E-02
   10.3500	 5.552E-02	 5.203E-09	 0.000E+00	 9.225E-02	-2.052E-07	 2.356E-07	-1.253E-02
   10.4000	 5.384E-02	 1.342E-09	 0.000E+00	 9.221E-02	-1.382E-07	 1.627E-07	-1.273E-02
   10.4500	 5.254E-02	-2.707E-09	 0.000E+00	 9.259E-02	-5.277E-08	 6.716E-08	-1.245E-02
   10.5000	 5.167E-02	-6.350E-09	 0.000E+00	 9.332E-02	 3.970E-08	-3.706E-08	-1.174E-02
   10.5500	 5.124E-02	-9.044E-09	 0.000E+00	 9.428E-02	 1.267E-07	-1.350E-07	-1.074E-02
   10.6000	 5.126E-02	-1.045E-08	 0.000E+00	 9.535E-02	 1.968E-07	-2.158E-07	-9.574E-03
   10.6500	 5.176E-02	-1.024E-08	 0.000E+00	 9.636E-02	 2.404E-07	-2.682E-07	-8.409E-03
   10.7000	 5.274E-02	-8.310E-09	 0.000E+00	 9.721E-02	 2.517E-07	-2.836E-07	-7.381E-03
   10.7500	 5.419E-02	-4.976E-09	 0.000E+00	 9.778E-02	 2.295E-07	-2.614E-07	-6.600E-03
   10.8000	 5.612E-02	-7.524E-10	 0.000E+00	 9.803E-02	 1.767E-07	-2.055E-07	-6.128E-03
   10.8500	 5.849E-02	 3.818E-09	 0.000E+00	 9.795E-02	 1.005E-07	-1.215E-07	-5.973E-03
   10.9000	 6.128E-02	 8.026E-09	 0.000E+00	 9.759E-02	 1.127E-08	-2.097E-08	-6.090E-03
   10.9500	 6.445E-02	 1.122E-08	 0.000E+00	 9.704E-02	-7.907E-08	 8.100E-08	-6.387E-03
   11.0000	 6.795E-02	 1.311E-08	 0.000E+00	 9.642E-02	-1.586E-07	 1.721E-07	-6.738E-03
   11.0500	 7.174E-02	 1.355E-08	 0.000E+00	 9.585E-02	-2.169E-07	 2.409E-07	-7.003E-03
   11.1000	 7.577E-02	 1.246E-08	 0.000E+00	 9.548E-02	-2.462E-07	 2.765E-07	-7.047E-03
   11.1500	 7.999E-02	 1.008E-08	 0.000E+00	 9.540E-02	-2.426E-07	 2.746E-07	-6.759E-03
   11.2000	 8.435E-02	 6.772E-09	 0.000E+00	 9.568E-02	-2.068E-07	 2.370E-07	-6.069E-03
   11.2500	 8.881E-02	 2.822E-09	 0.000E+00	 9.634E-02	-1.435E-07	 1.677E-07	-4.957E-03
   11.3000	 9.333E-02	-1.360E-09	 0.000E+00	 9.735E-02	-6.103E-08	 7.533E-08	-3.460E-03
   11.3500	 9.789E-02	-5.200E-09	 0.000E+00	 9.863E-02	 2.943E-08	-2.616E-08	-1.660E-03
   11.4000	 1.024E-01	-8.234E-09	 0.000E+00	 1.001E-01	 1.158E-07	-1.233E-07	 3.184E-04
   11.4500	 1.070E-01	-1.010E-08	 0.000E+00	 1.015E-01	 1.866E-07	-2.048E-07	 2.328E-03
   11.5000	 1.115E-01	-1.041E-08	 0.000E+00	 1.029E-01	 2.322E-07	-2.588E-07	 4.217E-03
   11.5500	 1.158E-01	-9.058E-09	 0.000E+00	 1.040E-01	 2.466E-07	-2.772E-07	 5.852E-03
   11.6000	 1.201E-01	-6.318E-09	 0.000E+00	 1.048E-01	 2.280E-07	-2.593E-07	 7.129E-03
   11.6500	 1.242E-01	-2.594E-09	 0.000E+00	 1.052E-01	 1.791E-07	-2.075E-07	 7.990E-03
   11.7000	 1.281E-01	 1.592E-09	 0.000E+00	 1.053E-01	 1.065E-07	-1.271E-07	 8.429E-03
   11.7500	 1.318E-01	 5.512E-09	 0.000E+00	 1.050E-01	 2.008E-08	-3.005E-08	 8.492E-03
   11.8000	 1.352E-01	 8.552E-09	 0.000E+00	 1.046E-01	-6.858E-08	 6.968E-08	 8.267E-03
   11.8500	 1.383E-01	 1.040E-08	 0.000E+00	 1.039E-01	-1.478E-07	 1.605E-07	 7.874E-03
   11.9000	 1.410E-01	 1.084E-08	 0.000E+00	 1.033E-01	-2.072E-07	 2.303E-07	 7.443E-03
   11.9500	 1.432E-01	 9.797E-09	 0.000E+00	 1.028E-01	-2.387E-07	 2.679E-07	 7.101E-03
   12.0000	 1.451E-01	 7.515E-09	 0.000E+00	 1.026E-01	-2.385E-07	 2.698E-07	 6.951E-03
   12.0500	 1.465E-01	 4.314E-09	 0.000E+00	 1.026E-01	-2.067E-07	 2.367E-07	 7.057E-03
   12.1000	 1.474E-01	 4.494E-10	 0.000E+00	 1.029E-01	-1.474E-07	 1.716E-07	 7.437E-03
   12.1500	 1.478E-01	-3.639E-09	 0.000E+00	 1.034E-01	-6.864E-08	 8.320E-08	 8.058E-03
   12.2000	 1.478E-01	-7.416E-09	 0.000E+00	 1.041E-01	 1.901E-08	-1.474E-08	 8.846E-03
   12.2500	 1.473E-01	-1.050E-08	 0.000E+00	 1.050E-01	 1.039E-07	-1.103E-07	 9.690E-03
   12.3000	 1.463E-01	-1.248E-08	 0.000E+00	 1.058E-01	 1.747E-07	-1.919E-07	 1.046E-02
   12.3500	 1.450E-01	-1.297E-08	 0.000E+00	 1.064E-01	 2.218E-07	-2.468E-07	 1.103E-02
   12.4000	 1.432E-01	-1.186E-08	 0.000E+00	 1.068E-01	 2.390E-07	-2.680E-07	 1.129E-02
   12.4500	 1.411E-01	-9.373E-09	 0.000E+00	 1.068E-01	 2.242E-07	-2.544E-07	 1.115E-02
   12.5000	 1.386E-01	-5.798E-09	 0.000E+00	 1.065E-01	 1.796E-07	-2.070E-07	 1.058E-02
   12.5500	 1.358E-01	-1.658E-09	 0.000E+00	 1.058E-01	 1.111E-07	-1.310E-07	 9.597E-03
   12.6000	 1.328E-01	 2.322E-09	 0.000E+00	 1.048E-01	 2.823E-08	-3.843E-08	 8.256E-03
   12.6500	 1.294E-01	 5.584E-09	 0.000E+00	 1.037E-01	-5.795E-08	 5.834E-08	 6.657E-03
   12.7000	 1.257E-01	 7.778E-09	 0.000E+00	 1.024E-01	-1.361E-07	 1.481E-07	 4.928E-03
   12.7500	 1.218E-01	 8.601E-09	 0.000E+00	 1.011E-01	-1.958E-07	 2.177E-07	 3.203E-03
   12.8000	 1.177E-01	 8.000E-09	 0.000E+00	 1.000E-01	-2.292E-07	 2.570E-07	 1.609E-03
   12.8500	 1.134E-01	 6.220E-09	 0.000E+00	 9.914E-02	-2.321E-07	 2.626E-07	 2.511E-04
   12.9000	 1.089E-01	 3.506E-09	 0.000E+00	 9.857E-02	-2.043E-07	 2.338E-07	-8.039E-04
   12.9500	 1.044E-01	 1.196E-10	 0.000E+00	 9.829E-02	-1.493E-07	 1.729E-07	-1.535E-03
   13.0000	 9.972E-02	-3.478E-09	 0.000E+00	 9.830E-02	-7.476E-08	 8.946E-08	-1.966E-03
   13.0500	 9.507E-02	-6.834E-09	 0.000E+00	 9.852E-02	 9.460E-09	-4.460E-09	-2.161E-03
   13.1000	 9.047E-02	-9.610E-09	 0.000E+00	 9.886E-02	 9.217E-08	-9.793E-08	-2.219E-03
   13.1500	 8.597E-02	-1.138E-08	 0.000E+00	 9.920E-02	 1.623E-07	-1.785E-07	-2.252E-03
   13.2000	 8.162E-02	-1.176E-08	 0.000E+00	 9.945E-02	 2.103E-07	-2.338E-07	-2.371E-03
   13.2500	 7.748E-02	-1.068E-08	 0.000E+00	 9.951E-02	 2.301E-07	-2.578E-07	-2.675E-03
   13.3000	 7.358E-02	-8.242E-09	 0.000E+00	 9.931E-02	 2.190E-07	-2.483E-07	-3.227E-03
   13.3500	 6.998E-02	-4.679E-09	 0.000E+00	 9.884E-02	 1.787E-07	-2.052E-07	-4.051E-03
   13.4000	 6.668E-02	-5.153E-10	 0.000E+00	 9.811E-02	 1.148E-07	-1.344E-07	-5.130E-03
   13.4500	 6.373E-02	 3.573E-09	 0.000E+00	 9.718E-02	 3.610E-08	-4.691E-08	-6.401E-03
   13.5000	 6.113E-02	 7.073E-09	 0.000E+00	 9.613E-02	-4.695E-08	 4.642E-08	-7.767E-03
   13.5500	 5.890E-02	 9.566E-09	 0.000E+00	 9.507E-02	-1.233E-07	 1.341E-07	-9.112E-03
   13.6000	 5.705E-02	 1.071E-08	 0.000E+00	 9.413E-02	-1.828E-07	 2.028E-07	-1.031E-02
   13.6500	 5.558E-02	 1.047E-08	 0.000E+00	 9.339E-02	-2.176E-07	 2.436E-07	-1.125E-02
   13.7000	 5.450E-02	 9.068E-09	 0.000E+00	 9.294E-02	-2.234E-07	 2.526E-07	-1.185E-02
   13.7500	 5.382E-02	 6.679E-09	 0.000E+00	 9.282E-02	-1.996E-07	 2.278E-07	-1.205E-02
   13.8000	 5.354E-02	 3.601E-09	 0.000E+00	 9.304E-02	-1.493E-07	 1.718E-07	-1.184E-02
   13.8500	 5.367E-02	 2.839E-10	 0.000E+00	 9.357E-02	-7.933E-08	 9.383E-08	-1.126E-02
   13.9000	 5.422E-02	-2.902E-09	 0.000E+00	 9.433E-02	 8.806E-10	 4.346E-09	-1.039E-02
   13.9500	 5.519E-02	-5.633E-09	 0.000E+00	 9.522E-02	 8.073E-08	-8.616E-08	-9.326E-03
   14.0000	 5.658E-02	-7.470E-09	 0.000E+00	 9.615E-02	 1.495E-07	-1.647E-07	-8.183E-03
   14.0500	 5.840E-02	-8.076E-09	 0.000E+00	 9.700E-02	 1.979E-07	-2.201E-07	-7.077E-03
   14.1000	 6.063E-02	-7.366E-09	 0.000E+00	 9.769E-02	 2.198E-07	-2.464E-07	-6.108E-03
   14.1500	 6.325E-02	-5.358E-09	 0.000E+00	 9.815E-02	 2.122E-07	-2.405E-07	-5.343E-03
   14.2000	 6.625E-02	-2.234E-09	 0.000E+00	 9.837E-02	 1.763E-07	-2.018E-07	-4.812E-03
   14.2500	 6.958E-02	 1.496E-09	 0.000E+00	 9.836E-02	 1.172E-07	-1.365E-07	-4.506E-03
   14.3000	 7.322E-02	 5.234E-09	 0.000E+00	 9.816E-02	 4.297E-08	-5.431E-08	-4.376E-03
   14.3500	 7.711E-02	 8.494E-09	 0.000E+00	 9.786E-02	-3.647E-08	 3.512E-08	-4.340E-03
   14.4000	 8.121E-02	 1.080E-08	 0.000E+00	 9.754E-02	-1.105E-07	 1.200E-07	-4.300E-03
   14.4500	 8.547E-02	 1.182E-08	 0.000E+00	 9.732E-02	-1.692E-07	 1.874E-07	-4.155E-03
   14.5000	 8.984E-02	 1.152E-08	 0.000E+00	 9.728E-02	-2.051E-07	 2.293E-07	-3.812E-03
   14.5500	 9.427E-02	 1.006E-08	 0.000E+00	 9.747E-02	-2.136E-07	 2.413E-07	-3.203E-03
   14.6000	 9.872E-02	 7.599E-09	 0.000E+00	 9.794E-02	-1.937E-07	 2.205E-07	-2.298E-03
   14.6500	 1.031E-01	 4.460E-09	 0.000E+00	 9.868E-02	-1.481E-07	 1.698E-07	-1.101E-03
   14.7000	 1.075E-01	 1.066E-09	 0.000E+00	 9.965E-02	-8.312E-08	 9.761E-08	 3.392E-04
   14.7500	 1.118E-01	-2.276E-09	 0.000E+00	 1.008E-01	-7.388E-09	 1.297E-08	 1.943E-03
   14.8000	 1.159E-01	-5.239E-09	 0.000E+00	 1.020E-01	 6.904E-08	-7.379E-08	 3.605E-03
   14.8500	 1.200E-01	-7.386E-09	 0.000E+00	 1.031E-01	 1.359E-07	-1.497E-07	 5.211E-03
   14.9000	 1.238E-01	-8.431E-09	 0.000E+00	 1.041E-01	 1.842E-07	-2.046E-07	 6.650E-03
   14.9500	 1.274E-01	-8.270E-09	 0.000E+00	 1.049E-01	 2.077E-07	-2.329E-07	 7.830E-03
   15.0000	 1.308E-01	-6.839E-09	 0.000E+00	 1.054E-01	 2.034E-07	-2.301E-07	 8.688E-03
   15.0500	 1.339E-01	-4.296E-09	 0.000E+00	 1.055E-01	 1.718E-07	-1.959E-07	 9.199E-03
   15.1000	 1.368E-01	-1.116E-09	 0.000E+00	 1.055E-01	 1.177E-07	-1.362E-07	 9.377E-03
   15.1500	 1.393E-01	 2.195E-09	 0.000E+00	 1.052E-01	 4.825E-08	-5.952E-08	 9.273E-03
   15.2000	 1.414E-01	 5.172E-09	 0.000E+00	 1.047E-01	-2.711E-08	 2.554E-08	 8.966E-03
   15.2500	 1.432E-01	 7.302E-09	 0.000E+00	 1.042E-01	-9.827E-08	 1.068E-07	 8.553E-03
   15.3000	 1.445E-01	 8.250E-09	 0.000E+00	 1.037E-01	-1.558E-07	 1.724E-07	 8.132E-03
   15.3500	 1.454E-01	 8.003E-09	 0.000E+00	 1.033E-01	-1.923E-07	 2.151E-07	 7.793E-03
   15.4000	 1.458E-01	 6.641E-09	 0.000E+00	 1.031E-01	-2.030E-07	 2.296E-07	 7.601E-03
   15.4500	 1.458E-01	 4.306E-09	 0.000E+00	 1.031E-01	-1.868E-07	 2.125E-07	 7.590E-03
   15.5000	 1.453E-01	 1.355E-09	 0.000E+00	 1.033E-01	-1.460E-07	 1.671E-07	 7.758E-03
   15.5500	 1.444E-01	-1.841E-09	 0.000E+00	 1.037E-01	-8.608E-08	 1.008E-07	 8.065E-03
   15.6000	 1.430E-01	-5.021E-09	 0.000E+00	 1.042E-01	-1.509E-08	 2.121E-08	 8.444E-03
   15.6500	 1.413E-01	-7.838E-09	 0.000E+00	 1.047E-01	 5.751E-08	-6.126E-08	 8.806E-03
   15.7000	 1.392E-01	-9.891E-09	 0.000E+00	 1.051E-01	 1.220E-07	-1.341E-07	 9.056E-03
   15.7500	 1.367E-01	-1.096E-08	 0.000E+00	 1.053E-01	 1.697E-07	-1.883E-07	 9.102E-03
   15.8000	 1.339E-01	-1.089E-08	 0.000E+00	 1.054E-01	 1.946E-07	-2.180E-07	 8.874E-03
   15.8500	 1.308E-01	-9.584E-09	 0.000E+00	 1.051E-01	 1.932E-07	-2.180E-07	 8.330E-03
   15.9000	 1.275E-01	-7.188E-09	 0.000E+00	 1.046E-01	 1.660E-07	-1.884E-07	 7.463E-03
   15.9500	 1.239E-01	-4.115E-09	 0.000E+00	 1.038E-01	 1.169E-07	-1.347E-07	 6.302E-03
   16.0000	 1.201E-01	-7.808E-10	 0.000E+00	 1.028E-01	 5.258E-08	-6.351E-08	 4.911E-03
   16.0500	 1.162E-01	 2.344E-09	 0.000E+00	 1.018E-01	-1.830E-08	 1.662E-08	 3.378E-03
   16.1000	 1.121E-01	 4.725E-09	 0.000E+00	 1.007E-01	-8.612E-08	 9.362E-08	 1.804E-03
   16.1500	 1.079E-01	 6.057E-09	 0.000E+00	 9.964E-02	-1.419E-07	 1.570E-07	 2.932E-04
   16.2000	 1.035E-01	 6.290E-09	 0.000E+00	 9.876E-02	-1.785E-07	 2.000E-07	-1.063E-03
   16.2500	 9.919E-02	 5.430E-09	 0.000E+00	 9.810E-02	-1.912E-07	 2.162E-07	-2.199E-03
   16.3000	 9.482E-02	 3.633E-09	 0.000E+00	 9.767E-02	-1.784E-07	 2.026E-07	-3.076E-03
   16.3500	 9.048E-02	 1.258E-09	 0.000E+00	 9.748E-02	-1.422E-07	 1.626E-07	-3.693E-03
   16.4000	 8.621E-02	-1.388E-09	 0.000E+00	 9.748E-02	-8.738E-08	 1.020E-07	-4.083E-03
   16.4500	 8.207E-02	-4.061E-09	 0.000E+00	 9.763E-02	-2.133E-08	 2.749E-08	-4.306E-03
   16.5000	 7.811E-02	-6.402E-09	 0.000E+00	 9.784E-02	 4.712E-08	-5.013E-08	-4.439E-03
   16.5500	 7.436E-02	-8.082E-09	 0.000E+00	 9.803E-02	 1.088E-07	-1.195E-07	-4.569E-03
   16.6000	 7.087E-02	-8.920E-09	 0.000E+00	 9.812E-02	 1.556E-07	-1.729E-07	-4.775E-03
   16.6500	 6.769E-02	-8.732E-09	 0.000E+00	 9.806E-02	 1.814E-07	-2.034E-07	-5.117E-03
   16.7000	 6.483E-02	-7.389E-09	 0.000E+00	 9.782E-02	 1.828E-07	-2.059E-07	-5.632E-03
   16.7500	 6.234E-02	-5.047E-09	 0.000E+00	 9.738E-02	 1.597E-07	-1.809E-07	-6.321E-03
   16.8000	 6.022E-02	-2.027E-09	 0.000E+00	 9.678E-02	 1.156E-07	-1.329E-07	-7.154E-03
   16.8500	 5.848E-02	 1.326E-09	 0.000E+00	 9.607E-02	 5.643E-08	-6.727E-08	-8.074E-03
   16.9000	 5.715E-02	 4.525E-09	 0.000E+00	 9.533E-02	-9.720E-09	 7.441E-09	-8.998E-03
   16.9500	 5.621E-02	 7.052E-09	 0.000E+00	 9.463E-02	-7.389E-08	 7.982E-08	-9.836E-03
   17.0000	 5.568E-02	 8.627E-09	 0.000E+00	 9.407E-02	-1.276E-07	 1.409E-07	-1.050E-02
   17.0500	 5.554E-02	 9.142E-09	 0.000E+00	 9.370E-02	-1.640E-07	 1.835E-07	-1.091E-02
   17.1000	 5.579E-02	 8.555E-09	 0.000E+00	 9.358E-02	-1.782E-07	 2.010E-07	-1.102E-02
   17.1500	 5.644E-02	 7.048E-09	 0.000E+00	 9.373E-02	-1.686E-07	 1.909E-07	-1.081E-02
   17.2000	 5.747E-02	 4.953E-09	 0.000E+00	 9.413E-02	-1.369E-07	 1.562E-07	-1.028E-02
   17.2500	 5.888E-02	 2.522E-09	 0.000E+00	 9.474E-02	-8.723E-08	 1.011E-07	-9.490E-03
   17.3000	 6.066E-02	 1.084E-11	 0.000E+00	 9.550E-02	-2.631E-08	 3.212E-08	-8.497E-03
   17.3500	 6.281E-02	-2.232E-09	 0.000E+00	 9.633E-02	 3.767E-08	-4.020E-08	-7.390E-03
   17.4000	 6.532E-02	-3.946E-09	 0.000E+00	 9.715E-02	 9.621E-08	-1.060E-07	-6.261E-03
   17.4500	 6.816E-02	-4.967E-09	 0.000E+00	 9.789E-02	 1.416E-07	-1.578E-07	-5.192E-03
   17.5000	 7.132E-02	-5.077E-09	 0.000E+00	 9.847E-02	 1.679E-07	-1.885E-07	-4.252E-03
   17.5500	 7.477E-02	-4.158E-09	 0.000E+00	 9.888E-02	 1.716E-07	-1.932E-07	-3.480E-03
   17.6000	 7.847E-02	-2.342E-09	 0.000E+00	 9.910E-02	 1.524E-07	-1.725E-07	-2.888E-03
   17.6500	 8.239E-02	 1.451E-10	 0.000E+00	 9.916E-02	 1.131E-07	-1.299E-07	-2.456E-03
   17.7000	 8.647E-02	 3.005E-09	 0.000E+00	 9.910E-02	 5.908E-08	-6.969E-08	-2.138E-03
   17.7500	 9.068E-02	 5.756E-09	 0.000E+00	 9.899E-02	-2.230E-09	-5.945E-10	-1.867E-03
   17.8000	 9.497E-02	 7.924E-09	 0.000E+00	 9.890E-02	-6.254E-08	 6.711E-08	-1.570E-03
   17.8500	 9.929E-02	 9.248E-09	 0.000E+00	 9.891E-02	-1.139E-07	 1.256E-07	-1.174E-03
   17.9000	 1.036E-01	 9.565E-09	 0.000E+00	 9.906E-02	-1.497E-07	 1.674E-07	-6.194E-04
   17.9500	 1.078E-01	 8.813E-09	 0.000E+00	 9.941E-02	-1.651E-07	 1.859E-07	 1.291E-04
   18.0000	 1.120E-01	 7.188E-09	 0.000E+00	 9.994E-02	-1.586E-07	 1.792E-07	 1.081E-03
   18.0500	 1.160E-01	 4.983E-09	 0.000E+00	 1.007E-01	-1.312E-07	 1.495E-07	 2.215E-03
   18.1000	 1.198E-01	 2.414E-09	 0.000E+00	 1.015E-01	-8.659E-08	 9.985E-08	 3.482E-03
   18.1500	 1.234E-01	-2.438E-10	 0.000E+00	 1.024E-01	-3.086E-08	 3.668E-08	 4.810E-03
   18.2000	 1.268E-01	-2.660E-09	 0.000E+00	 1.033E-01	 2.847E-08	-3.011E-08	 6.116E-03
   18.2500	 1.300E-01	-4.634E-09	 0.000E+00	 1.042E-01	 8.358E-08	-9.202E-08	 7.312E-03
   18.3000	 1.329E-01	-6.001E-09	 0.000E+00	 1.049E-01	 1.272E-07	-1.420E-07	 8.319E-03
   18.3500	 1.355E-01	-6.523E-09	 0.000E+00	 1.053E-01	 1.536E-07	-1.723E-07	 9.080E-03
   18.4000	 1.378E-01	-6.107E-09	 0.000E+00	 1.056E-01	 1.592E-07	-1.789E-07	 9.560E-03
   18.4500	 1.397E-01	-4.852E-09	 0.000E+00	 1.056E-01	 1.436E-07	-1.623E-07	 9.755E-03
   18.5000	 1.413E-01	-2.897E-09	 0.000E+00	 1.054E-01	 1.090E-07	-1.246E-07	 9.688E-03
   18.5500	 1.425E-01	-5.050E-10	 0.000E+00	 1.050E-01	 6.013E-08	-6.988E-08	 9.412E-03
   18.6000	 1.433E-01	 1.860E-09	 0.000E+00	 1.046E-01	 3.774E-09	-6.619E-09	 8.994E-03
   18.6500	 1.437E-01	 3.787E-09	 0.000E+00	 1.041E-01	-5.247E-08	 5.630E-08	 8.509E-03
   18.7000	 1.437E-01	 5.023E-09	 0.000E+00	 1.037E-01	-1.012E-07	 1.119E-07	 8.031E-03
   18.7500	 1.433E-01	 5.345E-09	 0.000E+00	 1.034E-01	-1.360E-07	 1.524E-07	 7.622E-03
   18.8000	 1.424E-01	 4.690E-09	 0.000E+00	 1.032E-01	-1.523E-07	 1.715E-07	 7.322E-03
   18.8500	 1.411E-01	 3.255E-09	 0.000E+00	 1.031E-01	-1.484E-07	 1.679E-07	 7.145E-03
   18.9000	 1.394E-01	 1.271E-09	 0.000E+00	 1.032E-01	-1.250E-07	 1.427E-07	 7.078E-03
   18.9500	 1.373E-01	-1.064E-09	 0.000E+00	 1.034E-01	-8.528E-08	 9.817E-08	 7.084E-03
   19.0000	 1.349E-01	-3.449E-09	 0.000E+00	 1.036E-01	-3.468E-08	 4.083E-08	 7.105E-03
   19.0500	 1.322E-01	-5.595E-09	 0.000E+00	 1.039E-01	 1.997E-08	-2.045E-08	 7.073E-03
   19.1000	 1.291E-01	-7.355E-09	 0.000E+00	 1.040E-01	 7.151E-08	-7.857E-08	 6.920E-03
   19.1500	 1.258E-01	-8.548E-09	 0.000E+00	 1.039E-01	 1.131E-07	-1.262E-07	 6.586E-03
   19.2000	 1.223E-01	-8.952E-09	 0.000E+00	 1.037E-01	 1.393E-07	-1.559E-07	 6.030E-03
   19.2500	 1.186E-01	-8.511E-09	 0.000E+00	 1.033E-01	 1.466E-07	-1.643E-07	 5.236E-03
   19.3000	 1.148E-01	-7.280E-09	 0.000E+00	 1.027E-01	 1.344E-07	-1.515E-07	 4.214E-03
   19.3500	 1.108E-01	-5.325E-09	 0.000E+00	 1.019E-01	 1.042E-07	-1.185E-07	 3.001E-03
   19.4000	 1.068E-01	-2.902E-09	 0.000E+00	 1.010E-01	 6.047E-08	-6.938E-08	 1.658E-03
   19.4500	 1.027E-01	-4.320E-10	 0.000E+00	 1.000E-01	 9.129E-09	-1.211E-08	 2.571E-04
   19.5000	 9.855E-02	 1.743E-09	 0.000E+00	 9.913E-02	-4.287E-08	 4.601E-08	-1.120E-03
   19.5500	 9.442E-02	 3.343E-09	 0.000E+00	 9.830E-02	-8.865E-08	 9.832E-08	-2.396E-03
   19.6000	 9.034E-02	 4.103E-09	 0.000E+00	 9.763E-02	-1.221E-07	 1.369E-07	-3.510E-03
   19.6500	 8.633E-02	 3.971E-09	 0.000E+00	 9.714E-02	-1.390E-07	 1.563E-07	-4.421E-03
   19.7000	 8.244E-02	 3.111E-09	 0.000E+00	 9.684E-02	-1.374E-07	 1.554E-07	-5.110E-03
   19.7500	 7.870E-02	 1.692E-09	 0.000E+00	 9.672E-02	-1.176E-07	 1.341E-07	-5.589E-03
   19.8000	 7.516E-02	-8.131E-11	 0.000E+00	 9.674E-02	-8.254E-08	 9.454E-08	-5.892E-03
   19.8500	 7.185E-02	-1.900E-09	 0.000E+00	 9.685E-02	-3.696E-08	 4.305E-08	-6.070E-03
   19.9000	 6.881E-02	-3.538E-09	 0.000E+00	 9.700E-02	 1.302E-08	-1.295E-08	-6.186E-03
   19.9500	 6.607E-02	-4.872E-09	 0.000E+00	 9.711E-02	 6.085E-08	-6.718E-08	-6.303E-03
   20.0000	 6.367E-02	-5.709E-09	 0.000E+00	 9.715E-02	 1.002E-07	-1.121E-07	-6.474E-03
   20.0500	 6.164E-02	-5.873E-09	 0.000E+00	 9.706E-02	 1.258E-07	-1.409E-07	-6.737E-03
   20.1000	 5.998E-02	-5.336E-09	 0.000E+00	 9.685E-02	 1.345E-07	-1.509E-07	-7.108E-03
   20.1500	 5.872E-02	-4.094E-09	 0.000E+00	 9.651E-02	 1.253E-07	-1.414E-07	-7.578E-03
   20.2000	 5.786E-02	-2.178E-09	 0.000E+00	 9.608E-02	 9.937E-08	-1.127E-07	-8.113E-03
   20.2500	 5.740E-02	 1.700E-10	 0.000E+00	 9.561E-02	 6.053E-08	-6.918E-08	-8.663E-03
   20.3000	 5.734E-02	 2.596E-09	 0.000E+00	 9.515E-02	 1.412E-08	-1.769E-08	-9.163E-03
   20.3500	 5.768E-02	 4.809E-09	 0.000E+00	 9.476E-02	-3.362E-08	 3.575E-08	-9.547E-03
   20.4000	 5.840E-02	 6.500E-09	 0.000E+00	 9.452E-02	-7.630E-08	 8.447E-08	-9.752E-03
   20.4500	 5.949E-02	 7.392E-09	 0.000E+00	 9.444E-02	-1.082E-07	 1.209E-07	-9.733E-03
   20.5000	 6.095E-02	 7.445E-09	 0.000E+00	 9.457E-02	-1.254E-07	 1.405E-07	-9.463E-03
   20.5500	 6.275E-02	 6.774E-09	 0.000E+00	 9.490E-02	-1.257E-07	 1.420E-07	-8.939E-03
   20.6000	 6.488E-02	 5.504E-09	 0.000E+00	 9.542E-02	-1.094E-07	 1.243E-07	-8.185E-03
   20.6500	 6.733E-02	 3.858E-09	 0.000E+00	 9.608E-02	-7.882E-08	 8.960E-08	-7.247E-03
   20.7000	 7.008E-02	 2.133E-09	 0.000E+00	 9.682E-02	-3.816E-08	 4.388E-08	-6.184E-03
   20.7500	 7.310E-02	 5.054E-10	 0.000E+00	 9.759E-02	 7.133E-09	-6.914E-09	-5.067E-03
   20.8000	 7.639E-02	-9.016E-10	 0.000E+00	 9.832E-02	 5.110E-08	-5.697E-08	-3.966E-03
   20.8500	 7.991E-02	-1.894E-09	 0.000E+00	 9.895E-02	 8.789E-08	-9.878E-08	-2.940E-03
   20.9000	 8.362E-02	-2.342E-09	 0.000E+00	 9.946E-02	 1.127E-07	-1.264E-07	-2.033E-03
   20.9500	 8.750E-02	-2.223E-09	 0.000E+00	 9.983E-02	 1.223E-07	-1.376E-07	-1.269E-03
